ID,text,date,label_name
504,Looking forward to watching {@Uncut Gems@} even though the only place I can seem to get a viewing is in Dublin,2020-01-05,pop_culture
2582,"According to YouTube, {@BTS_twt@} ’s “Permission to Dance” Official MV recorded 72.3 Million views within 24 hours of its release and it s YouTube MV Premiere with over 2.3M peak concurrent viewers.  #PermissiontoDance  #BTS_Butter",2021-07-11,pop_culture
1744,Halftime. Entertaining first 45 minutes 1:1 #ManUvsLiverpool match live {@KBC Channel1 News@} . More goals from {@Manchester United@} during the second half.,2021-01-24,sports_&_gaming
903,"LSC WBB: {{USERNAME}} only allowed 3 points in opening quarter to earn series split; {{USERNAME}} improved win streak to 8; {{USERNAME}} rides second half to win; {{USERNAME}} , {{USERNAME}} cruise. {{URL}} ",2021-01-17,sports_&_gaming
2040,Lewis Hamilton: Joaquin Phoenix Has ‘Led the Way’ to a Vegan World {{URL}} via {{USERNAME}},2020-02-16,pop_culture
1672,Rage Against The Machine - Bullet In The Head - 1993 {{URL}} via {@YouTube@} U BBB. sent men in the NIGHT for Me iAMG. 7 MC he couldn t find Me He found 4hrs later & gave me a left Home this is what your BAD MEN turn into.MINE.  Ya Get Me Jah GOD is LOVE & TRUTH,2021-07-15,pop_culture
550,"Surely we ve now got the least trusted selection committee in the game bar none. Every single week, more unmentioned, surprise injury omissions post teams announcements. Does the head in. {@Carlton FC@} ",2021-07-16,sports_&_gaming
1862,"The Eagles are as healthy as they have been since the season began and that makes them a lot better than the Giants, talent-wise. {{USERNAME}} {{URL}} ",2020-11-15,sports_&_gaming
1805,"Harry Styles carpool 2 is gonna be airpool, streetpool?! Im kinda into it James {@The Late Late Show with James Corden@} ✌️",2019-11-24,pop_culture
2966,I didn’t expect to wake up and immediately see a video of logan paul deepthroating someone. Thanks {{USERNAME}} ...,2019-12-22,pop_culture
1130,"A few days ago, {{USERNAME}} AKA Katherine Locke, published this Tweet and started quite a thread. Her asking for access to journalism in a Pay As You Go model got a very large number of users agreeing on the problem and solution. ...   99% Left to read ⬇ {{URL}} ",2021-06-06,business_&_entrepreneurs
945,"I’m gonna do what we do every time UH plays at Moody Coliseum and tell the story of me, my co-host and 2 friends ( {{USERNAME}} driving) up to Dallas in 2009 to see {@Houston Men s Hoops@} play at pre-reno Moody Coliseum.",2021-01-03,sports_&_gaming
163,"The undefeated Tyson Fury won the only belt, WBC Heavyweight Championship, missing from his resume after knocking Deontay Wilder down in the seventh round. {{USERNAME}} writes about how he also ended up tasting the American’s blood. {{URL}} ",2020-02-23,sports_&_gaming
1660,". {@Shawn Mendes@} {@camila@} i hope you both are okay, you didn’t deserve this and it’s not your fault. we’re all here for you and we love you. stay safe and take all the time you need ❤️❤️",2021-03-28,pop_culture
1690,Take the Bucs out of your top 10. This is pathetic to watch {@Colin Cowherd@} they’re going to get rolled next week by Green Bay.,2020-10-09,sports_&_gaming
2384,Happy New Year 2021!  I wrote an English translation in the bottom of the description and changed the thumbnail. ”Das Wandern - Wanderlust with OPERALARS and Samuel Edvardsson”. {{URL}} via {@YouTube@} {{USERNAME}} {{USERNAME}} {@SVT@} {{USERNAME}} {@Dagens Nyheter@},2021-01-01,pop_culture
2107,"Okay guys {@Arsenal@} don’t spoil it up next time we play. Straight Ws please. Everyone’s droppin points. I’m bored watching UEL, ",2020-03-01,sports_&_gaming
3073,Happy mother’s day to all incredible mom out there!!!!!  Especially to all My First time Mamshies and To My wonder woman  And also to My bestfriend {{USERNAME}} Hahahahahha love u!!,2021-05-09,daily_life
1514,"I am on my 5th play through of #RedDeadRedemption2, there is so much hidden details and dialogue this is without a doubt {@Rockstar Games@} best work. Arthur Morgan is the greatest and most relatable protagonist in gaming history",2021-05-30,sports_&_gaming
449,[00:44] Purple Disco Machine / Sophie & The Giants - Hypnotized #nowplaying {{USERNAME}} {{URL}},2020-12-13,pop_culture
941,"There are 55 state placewinners back in 2021, including 7 state champs and 3 seniors trying to reach the podium for the 4th time.   By team {{USERNAME}} -6 {{USERNAME}} -5 {{USERNAME}} -4 {{USERNAME}} , {{USERNAME}} and {{USERNAME}} -3 each  ‍♂️ {{URL}} ",2021-03-08,sports_&_gaming
3007,#HowDareYou to use climate change as a propaganda to get attention. 1st {@Malala@} now {@Greta Thunberg@} . They do everything possible drama to get media attention except real work.,2019-09-24,science_&_technology
1532,"Moana is a really underrated {@Disney@} movie. It s beautiful to look at, has some really cool ideas, a decent story and some great songs. If you ve not seen it, I recommend checking it out. {{URL}} ",2021-03-07,pop_culture
1847,Trump went to UFC 244 in New York City and was promptly booed out of the building when he was introduced to the crowd. #TrumpBooedAgain {{URL}} via {{USERNAME}},2019-11-03,sports_&_gaming
437,"I grew up hearing stories about heroes like Chandrakanth Pendurkar, Sundeep Surve, Tukaram Omble, {@V V Lakshmi Narayana JD@} etc. Pls don t let ur reputation stoop in the high profile #SushantConspiracy . Be loyal not to your political masters but to the people. #RepublicForSushant  (2/2)",2020-08-09,pop_culture
1314,La masia is the greatest football academy in the world!❤️  Congratulations to {@FC Barcelona Masia@} for training these young ones! And for winning Laliga Promises 2021!!!  Visca Barca❤️,2021-05-30,sports_&_gaming
786,Wow I don t understand why {{USERNAME}} ISNT in the league..... smh {@NFL@},2021-08-15,sports_&_gaming
873,Listen To {@FUTURE FREEBANDZ@} ’s New Album “High Off Life” [Apple Music] {{URL}},2020-05-17,pop_culture
739,imposibleng national ice cream day lang kaya nagppost sila. ge self such a  #MTVHottest BLACKPINK {@BLACKPINK GLOBAL BLINK@} {@BLACKPINKOFFICIAL@},2020-07-20,pop_culture
1006,Might just drop out of college so I can see the Astros in the World Series!! {@Houston Astros@} #TakeItBack,2019-10-20,sports_&_gaming
1844,UFC 245 - Usman DEF. Covington - The 6th Round SBN MMA Post-Fight Show {{URL}} via {@Bloody Elbow@},2019-12-15,sports_&_gaming
586,AYOOOOOOO! My big bro {{USERNAME}} & I just dropped a new music video  Deep . Peep the full video and pre-save the track as well here: {{URL}},2019-09-27,pop_culture
1306,Check our latest review for Birds Of Prey - Movie Review! {{URL}} via {@YouTube@} #BirdsOfPrey #HarleyQuinn #MargotRobbie #MaryElizabethWinstead #RosiePerez #DCEU #Batman,2020-02-09,pop_culture
348,I wonder... if i will ever meet Shawn Mendes {@Shawn Access@} {@Shawn Mendes@} #Wonder {{URL}},2020-10-05,pop_culture
2471,Kaya pa naman  MORISSETTE NEW MUSIC {{USERNAME}} LYS TEASER RELEASE,2020-11-22,pop_culture
1028,The story behind the music of Death in Paradise – and the new version of the theme song {@Radio Times@} {{URL}},2021-01-07,pop_culture
1163,I was lost I was tryna find the answer In the world around me I was going crazy All day all night It s time to request again! ⏰ May we please hear #MakeItRight by BTS feat. {@Lauv@} on #MostRequestedLive tonight? {@Most Requested Live@} {@BTS_twt@} #방탄소년단 #BTS,2019-10-20,pop_culture
2511,"Also #Browns put the kibosh on his interview with {@Jay Glazer@} , maybe he was going to spill the beans & the NFL put the pressure on the Browns to kill it??? #FreeMylesGarrett",2019-11-22,sports_&_gaming
3077," I m not announcing any changes,  {@Governor Gretchen Whitmer@} says about Michigan s current regional stages of the economic re-opening plan.   My hope was that we would move to Phase 5 by the 4th of July... that s not happening. ",2020-06-30,business_&_entrepreneurs
1541,Bruins come back with a quick 10-0 run of their own and lead 44-34 with 12:10 left in the game.  Both teams tied at 14-14 with points in the paint. {{USERNAME}} #PurpleReign #TougherTogether #DubLife,2021-02-14,sports_&_gaming
2701,Via {@FOX Sports Radio@} : Rob Gronkowski Was More Important Off The Field Than We Realize {{URL}},2020-03-01,sports_&_gaming
573,Regardless of Mother Nature delaying my flight from #DFW I still would have gotten home THREE hours later than expected due to other UNKNOWN flight delays. {@americanair@} it’s your policy to provide a compensation. #ECB > #SDF  took 12 hours!!!!! #unexcuseable,2020-08-17,daily_life
647,#NewFlorida #Duval #Jacksonville ⛽️⛽️Soulja K - Go Crazy (Official Music Video) {{USERNAME}} {{URL}},2021-02-28,pop_culture
595,I’m taking inspiration from {@Liz Ellis@} on #SportsSunday and doing a heroes and villains:  Hero: The #f1 starting at Aussie friendly time of 9:10pm.   Villain: The Masters being moved to a very un-Aussie friendly time 2am   #f1istanbul #Masters #themasters #Golf,2020-11-15,sports_&_gaming
1251,Please sign this petition. Student-Athletes: Bring back Division III National Championships - Sign the Petition! {{URL}} via {@Change org@},2021-02-07,sports_&_gaming
1558,Harry Styles - Watermelon Sugar (Live on SNL) {{URL}} ผ่าน {@YouTube@} love him,2019-11-18,pop_culture
1308,"So I just finished the new episode of #RWBY7. #RWBY7spoilers here, but WHY???!!!! Why would you kill Clover?! I liked him! The moment he showed up on screen a total badass he became my favorite character of the season! {{USERNAME}} is /THIS/ what you meant?!!",2020-01-26,pop_culture
470,Congratulations to {@Victoria Konefal@} on winning the 1st Annual #soaphub awards for favorite #daysofourlives actress  #ciarabrady #dool #nbcdays ✨ {{USERNAME}} #proudpublicist ✨✨ {{URL}},2020-09-06,pop_culture
800,I ve been saying this all along. #EmpireDidNothingWrong  Film Theory: The Uncomfortable Truth about the Jedi Order (Star Wars: Jedi are Evil) {{URL}} via {@MatPat@},2019-12-22,pop_culture
281,"Said all season the #Bills are a year away. Playoffs this year was a bonus & a good one. It’s a young, core group, led by the QB. Give Allen another year to develop, keep the defense in-tact, draft a WR, use cap space wisely & the {@Buffalo Bills@} are set up for long-term success.",2020-01-05,sports_&_gaming
932,"Following its decision to acquire HSBC’s East Coast retail branches, Citizens may be eyeing more acquisition activity down the line. {{URL}} via {{USERNAME}} #quality #oem #technology #industry4 #industry40 #usa #mfg #iot #madeinUSA",2021-07-25,business_&_entrepreneurs
732,"big shoutout to {{USERNAME}} and {{USERNAME}} for hosting the 2v2 tournament tonight, everyone go show love to them on mixer or ur a nark",2020-02-23,sports_&_gaming
2763,Sure the Super Bowl just ended but both the Bucs and Chiefs are going to start looking towards next year and how they can improve their rosters even further {{USERNAME}} {{USERNAME}} {{URL}},2021-02-12,sports_&_gaming
2896,MAIN EVENT: ITS THE MENS #WarGames!!!!!!!! #NXTTakeOver #WWENXT #NXT #WWE {@WWE NXT@},2019-11-24,sports_&_gaming
1144,The 49ers went from 4-12 to the SuperBowl. I’m looking forward to the {@Cleveland Browns@} going from 6-10 to the SuperBowl this year!,2020-01-28,sports_&_gaming
1617,✔ Streaming Types (3/6)  Programmed Streaming: Programmed stream apps don t let you pick songs. The app picks songs for you.  ℹExamples:  Deezer Flow (free) Pandora (free) LiveXLive  Streams from these apps only count for {@billboard@}  s Hot100  #BTS_Dynamite {@BTS_twt@} ~❄️,2020-08-16,pop_culture
3088,NYC on my way to see you again real soon.  Looking forward to getting some new content from this glorious place.    Thanks for visiting {{USERNAME}} #bnw #bnwphotography #bnw_captures #bnwnyc #bnwmood #bnw_shot… {{URL}},2020-01-05,daily_life
2503,[06:24] Purple Disco Machine / Sophie & The Giants - Hypnotized #nowplaying {{USERNAME}} {{URL}},2020-12-13,pop_culture
584,"rap line shading the guys who broke their hearts & then, vocal line coming through slapping us with emotions in  Love sick girls . {@BLACKPINKOFFICIAL@} ",2020-09-27,pop_culture
2195,National ice cream day and I’m headed to {@Jeni s Splendid Ice Creams@},2020-07-19,daily_life
160,Ranking on a scale of 1-10 how much each of {@Taylor Swift@} ’s new songs hurts our feelings while laying on the floor with {{USERNAME}} A thread:  1. the 1- 11/10 The lyrics are too real and they hurt my feelings quite a lot and make me think about people I would rather forget.,2020-07-30,pop_culture
1111,"Happy Easter, {@Governor Eric Holcomb@} .  We are so close to reaching the end of this pandemic.   Ending Indiana s mask mandate before we re sufficiently vaccinated will kill Hoosiers.  Please hear {@Governor Andy Beshear@}  s reasoned request, & reconsider.",2021-04-04,pop_culture
2798,"Super bummed that we didn’t get to play at the {@OKCMemorialMarathon@} Kid’s Marathon starting line again this morning, thanks a lot #COVID19  Guess we’ll just have to plan on seeing all the awesome family runners on the rescheduled date in October!  #RunForrestRun #FamilyFunkSuperDuo",2020-04-26,pop_culture
1915,I spoke to ESPN about the air quality issues that the West Coast is facing and their impact on sport. Also some great quotes from other experts including {{USERNAME}} of the {{USERNAME}} . {{USERNAME}} {@University of South Carolina@} {{URL}},2020-09-13,sports_&_gaming
859,Jennifer Lopez in  Hustlers  & More of the Best Pole-Dancing Moments in Music {{URL}} via {@billboard@},2020-02-13,pop_culture
952,"I need to see {@Taika Waititi@} sit down with our man {{USERNAME}} for a passionate korero. Would love to hear about his journey in a more relaxed interview setting. Favourite grassroots chat show, with favourite home grown film director, being asked what his favourite bakery is. xD",2020-05-03,pop_culture
2904,once COVID is over  is starting to sound a lot like  when {@Rihanna@} releases new music,2021-01-24,pop_culture
1331,Oh my god {@Harry Styles@} watermelon sugar is amazing! I love your new album so much and I’ve only heard two songs! ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,2019-11-17,pop_culture
1219,#InternationalWomensDay #SundayMotivation #SundayThoughts   To all those inspiring and amazing women out there  {{USERNAME}} {{USERNAME}} {{USERNAME}} {{URL}},2020-03-08,daily_life
1215,"_ {@BTS_twt@} SPOTIFY PHILIPPINES TOP 200 (07/10)  1. (=) PERMISSION TO DANCE - 561,309 (28,821) 2. (=) BUTTER - 396,426 (67,484) 18. (-4) DYNAMITE - 160,844(-13,784) 34. (-2) LIFE GOES ON - 92,362(-10,745) 39. (-3) PERMISSION TO DANCE (Instrumental) - 78,158 (-18,325)",2021-07-11,pop_culture
2676,Dear {@Harry Styles@}  I hope you’re well! I hope you’ve been smiling a lot today! I hope you’re having a wonderful day! You deserve only the best!  I LOVE #LightsUp SO MUCH!✨ Can t wait for the album & tour!  Would you mind following me?  It’d mean the world to me!   -114.318 x,2019-10-21,pop_culture
