MatchID,Season,MatchWeek,HomeTeam,AwayTeam,FullTimeResult,Goals,Shots,Corners,YellowCards,RedCards,TotalCards,TeamStyles,chaos_label
2015-2016_Southampton_Everton,2015-2016,2,Southampton,Everton,A,3,27.0,18.0,6.0,0.0,6.0,"AggressiveTackler, RiskTaker, HighPressure, ChaosInducer, LowTempoController",1
2015-2016_Sunderland_Norwich,2015-2016,2,Sunderland,Norwich,A,4,25.0,12.0,3.0,0.0,3.0,"RiskTaker, HighPressure",0
2015-2016_Swansea_Newcastle,2015-2016,2,Swansea,Newcastle,H,2,23.0,8.0,3.0,1.0,5.0,"DirectPlay, Opportunistic",0
2015-2016_Tottenham_Stoke,2015-2016,2,Tottenham,Stoke,D,4,29.0,7.0,4.0,0.0,4.0,"RiskTaker, ChaosInducer",1
2015-2016_Watford_West Brom,2015-2016,2,Watford,West Brom,D,0,22.0,6.0,3.0,0.0,3.0,"LowTempoController, Disciplined",0
2015-2016_West Ham_Leicester,2015-2016,2,West Ham,Leicester,A,3,21.0,12.0,4.0,1.0,6.0,"AggressiveTackler, ChaosInducer, LowTempoController",1
2015-2016_Crystal Palace_Arsenal,2015-2016,2,Crystal Palace,Arsenal,A,3,31.0,12.0,2.0,0.0,2.0,"RiskTaker, HighPressure, Disciplined",0
2015-2016_Man City_Chelsea,2015-2016,2,Man City,Chelsea,H,3,28.0,6.0,6.0,0.0,6.0,"AggressiveTackler, RiskTaker, ChaosInducer",1
2015-2016_Liverpool_Bournemouth,2015-2016,2,Liverpool,Bournemouth,H,1,31.0,14.0,5.0,0.0,5.0,"HighPressure, Opportunistic",0
2015-2016_Crystal Palace_Aston Villa,2015-2016,3,Crystal Palace,Aston Villa,H,3,27.0,10.0,6.0,0.0,6.0,"AggressiveTackler, RiskTaker, ChaosInducer",1
2015-2016_Leicester_Tottenham,2015-2016,3,Leicester,Tottenham,D,2,32.0,9.0,5.0,0.0,5.0,"HighPressure, Opportunistic",0
2015-2016_Man United_Newcastle,2015-2016,3,Man United,Newcastle,D,0,27.0,16.0,4.0,0.0,4.0,"HighPressure, LowTempoController, Opportunistic",0
2015-2016_Norwich_Stoke,2015-2016,3,Norwich,Stoke,D,2,27.0,9.0,5.0,0.0,5.0,"Opportunistic, Opportunistic",0
2015-2016_Sunderland_Swansea,2015-2016,3,Sunderland,Swansea,D,2,30.0,7.0,6.0,0.0,6.0,"AggressiveTackler, Opportunistic",0
2015-2016_West Ham_Bournemouth,2015-2016,3,West Ham,Bournemouth,A,7,25.0,9.0,0.0,1.0,2.0,"RiskTaker, ChaosInducer, Disciplined",0
2015-2016_Everton_Man City,2015-2016,3,Everton,Man City,A,2,26.0,15.0,3.0,0.0,3.0,"HighPressure, LowTempoController",0
2015-2016_Watford_Southampton,2015-2016,3,Watford,Southampton,D,0,27.0,7.0,2.0,0.0,2.0,"Disciplined, Opportunistic",0
2015-2016_West Brom_Chelsea,2015-2016,3,West Brom,Chelsea,A,5,30.0,15.0,3.0,1.0,5.0,"RiskTaker, HighPressure, ChaosInducer",1
2015-2016_Arsenal_Liverpool,2015-2016,3,Arsenal,Liverpool,D,0,34.0,15.0,5.0,0.0,5.0,"HighPressure, Opportunistic",0
2015-2016_Aston Villa_Sunderland,2015-2016,4,Aston Villa,Sunderland,D,4,28.0,9.0,3.0,0.0,3.0,"RiskTaker, Disciplined",0
2015-2016_Bournemouth_Leicester,2015-2016,4,Bournemouth,Leicester,D,2,9.0,8.0,6.0,0.0,6.0,"AggressiveTackler, LowTempoController",0
2015-2016_Chelsea_Crystal Palace,2015-2016,4,Chelsea,Crystal Palace,A,3,39.0,14.0,2.0,0.0,2.0,"RiskTaker, HighPressure, Disciplined",0
2015-2016_Liverpool_West Ham,2015-2016,4,Liverpool,West Ham,A,3,25.0,12.0,4.0,2.0,8.0,"AggressiveTackler, ChaosInducer",0
2015-2016_Man City_Watford,2015-2016,4,Man City,Watford,H,2,25.0,12.0,3.0,0.0,3.0,"AggressiveTackler, RiskTaker",0
2015-2016_Newcastle_Arsenal,2015-2016,4,Newcastle,Arsenal,A,1,23.0,9.0,7.0,1.0,9.0,"AggressiveTackler, ChaosInducer",1
2015-2016_Stoke_West Brom,2015-2016,4,Stoke,West Brom,A,1,28.0,11.0,5.0,2.0,9.0,"AggressiveTackler, HighPressure, ChaosInducer, Opportunistic",1
2015-2016_Tottenham_Everton,2015-2016,4,Tottenham,Everton,D,0,28.0,8.0,5.0,0.0,5.0,"Opportunistic, LowTempoController",0
2015-2016_Southampton_Norwich,2015-2016,4,Southampton,Norwich,H,3,29.0,10.0,0.0,1.0,2.0,"RiskTaker, HighPressure, Disciplined",0
2015-2016_Swansea_Man United,2015-2016,4,Swansea,Man United,H,3,20.0,1.0,4.0,0.0,4.0,"ChaosInducer, RiskTaker",1
2015-2016_Arsenal_Stoke,2015-2016,5,Arsenal,Stoke,H,2,38.0,14.0,2.0,0.0,2.0,"HighPressure, Disciplined, Opportunistic",0
2015-2016_Crystal Palace_Man City,2015-2016,5,Crystal Palace,Man City,A,1,31.0,8.0,5.0,0.0,5.0,"Opportunistic, RiskTaker",0
2015-2016_Everton_Chelsea,2015-2016,5,Everton,Chelsea,H,4,29.0,21.0,4.0,0.0,4.0,"RiskTaker, HighPressure, ChaosInducer, LowTempoController",1
2015-2016_Man United_Liverpool,2015-2016,5,Man United,Liverpool,H,4,17.0,8.0,3.0,0.0,3.0,"Opportunistic, LowTempoController",0
2015-2016_Norwich_Bournemouth,2015-2016,5,Norwich,Bournemouth,H,4,19.0,8.0,5.0,0.0,5.0,"ChaosInducer, DirectPlay",0
2015-2016_Watford_Swansea,2015-2016,5,Watford,Swansea,H,1,25.0,4.0,2.0,1.0,4.0,"AggressiveTackler, AggressiveTackler",0
2015-2016_West Brom_Southampton,2015-2016,5,West Brom,Southampton,D,0,22.0,9.0,1.0,0.0,1.0,"Disciplined, AggressiveTackler",0
2015-2016_Leicester_Aston Villa,2015-2016,5,Leicester,Aston Villa,H,5,32.0,9.0,3.0,0.0,3.0,"RiskTaker, HighPressure, ChaosInducer",1
2015-2016_Sunderland_Tottenham,2015-2016,5,Sunderland,Tottenham,A,1,27.0,14.0,3.0,0.0,3.0,"HighPressure, Opportunistic",0
2015-2016_West Ham_Newcastle,2015-2016,5,West Ham,Newcastle,H,2,31.0,13.0,2.0,0.0,2.0,"HighPressure, Disciplined, Opportunistic",0
2015-2016_Aston Villa_West Brom,2015-2016,6,Aston Villa,West Brom,A,1,24.0,9.0,5.0,0.0,5.0,"AggressiveTackler, Opportunistic",0
2015-2016_Bournemouth_Sunderland,2015-2016,6,Bournemouth,Sunderland,H,2,24.0,10.0,6.0,1.0,8.0,"AggressiveTackler, ChaosInducer",1
2015-2016_Chelsea_Arsenal,2015-2016,6,Chelsea,Arsenal,H,2,31.0,10.0,4.0,2.0,8.0,"AggressiveTackler, HighPressure, ChaosInducer, Opportunistic",1
2015-2016_Man City_West Ham,2015-2016,6,Man City,West Ham,A,3,33.0,19.0,3.0,0.0,3.0,"RiskTaker, HighPressure, LowTempoController",0
2015-2016_Newcastle_Watford,2015-2016,6,Newcastle,Watford,A,3,28.0,10.0,3.0,0.0,3.0,"RiskTaker, Disciplined",0
2015-2016_Stoke_Leicester,2015-2016,6,Stoke,Leicester,D,4,23.0,7.0,5.0,0.0,5.0,"ChaosInducer, AggressiveTackler",1
2015-2016_Swansea_Everton,2015-2016,6,Swansea,Everton,D,0,29.0,6.0,4.0,1.0,6.0,"AggressiveTackler, Opportunistic",1
2015-2016_Liverpool_Norwich,2015-2016,6,Liverpool,Norwich,D,2,30.0,8.0,3.0,0.0,3.0,"Opportunistic, Disciplined",0
2015-2016_Southampton_Man United,2015-2016,6,Southampton,Man United,A,5,25.0,10.0,2.0,0.0,2.0,"RiskTaker, Disciplined",0
2015-2016_Tottenham_Crystal Palace,2015-2016,6,Tottenham,Crystal Palace,H,1,34.0,11.0,3.0,0.0,3.0,"HighPressure, Opportunistic",0
2015-2016_Leicester_Arsenal,2015-2016,7,Leicester,Arsenal,A,7,42.0,11.0,2.0,0.0,2.0,"RiskTaker, HighPressure, ChaosInducer, Disciplined",1
2015-2016_Liverpool_Aston Villa,2015-2016,7,Liverpool,Aston Villa,H,5,31.0,12.0,0.0,0.0,0.0,"RiskTaker, HighPressure, Disciplined",0
2015-2016_Man United_Sunderland,2015-2016,7,Man United,Sunderland,H,3,21.0,7.0,3.0,0.0,3.0,"Disciplined, DirectPlay",0
2015-2016_Newcastle_Chelsea,2015-2016,7,Newcastle,Chelsea,D,4,27.0,10.0,3.0,0.0,3.0,"RiskTaker, AggressiveTackler",1
2015-2016_Southampton_Swansea,2015-2016,7,Southampton,Swansea,H,4,29.0,7.0,4.0,0.0,4.0,"RiskTaker, ChaosInducer",1
2015-2016_Stoke_Bournemouth,2015-2016,7,Stoke,Bournemouth,H,3,19.0,10.0,1.0,0.0,1.0,"Disciplined, LowTempoController",0
2015-2016_Tottenham_Man City,2015-2016,7,Tottenham,Man City,H,5,37.0,14.0,6.0,0.0,6.0,"AggressiveTackler, RiskTaker, HighPressure, ChaosInducer",1
2015-2016_West Ham_Norwich,2015-2016,7,West Ham,Norwich,D,4,35.0,12.0,0.0,0.0,0.0,"RiskTaker, HighPressure, Disciplined",0
2015-2016_Watford_Crystal Palace,2015-2016,7,Watford,Crystal Palace,A,1,31.0,10.0,8.0,0.0,8.0,"AggressiveTackler, HighPressure, ChaosInducer, Opportunistic",1
2015-2016_West Brom_Everton,2015-2016,7,West Brom,Everton,A,5,21.0,10.0,3.0,0.0,3.0,"RiskTaker, ChaosInducer",1
2015-2016_Aston Villa_Stoke,2015-2016,8,Aston Villa,Stoke,A,1,25.0,14.0,1.0,0.0,1.0,"HighPressure, Disciplined, LowTempoController",0
2015-2016_Bournemouth_Watford,2015-2016,8,Bournemouth,Watford,D,2,23.0,8.0,2.0,0.0,2.0,"Disciplined, HighPressure",0
2015-2016_Chelsea_Southampton,2015-2016,8,Chelsea,Southampton,A,4,23.0,10.0,7.0,0.0,7.0,"AggressiveTackler, ChaosInducer",1
2015-2016_Crystal Palace_West Brom,2015-2016,8,Crystal Palace,West Brom,H,2,28.0,11.0,6.0,0.0,6.0,"AggressiveTackler, HighPressure, Opportunistic",1
2015-2016_Man City_Newcastle,2015-2016,8,Man City,Newcastle,H,7,29.0,9.0,4.0,0.0,4.0,"RiskTaker, ChaosInducer",1
2015-2016_Norwich_Leicester,2015-2016,8,Norwich,Leicester,A,3,33.0,24.0,1.0,0.0,1.0,"RiskTaker, HighPressure, Disciplined, LowTempoController",0
2015-2016_Sunderland_West Ham,2015-2016,8,Sunderland,West Ham,D,4,32.0,9.0,6.0,1.0,8.0,"AggressiveTackler, RiskTaker, HighPressure, ChaosInducer",1
2015-2016_Arsenal_Man United,2015-2016,8,Arsenal,Man United,H,3,21.0,9.0,4.0,0.0,4.0,"ChaosInducer, RiskTaker",1
2015-2016_Everton_Liverpool,2015-2016,8,Everton,Liverpool,D,2,27.0,16.0,6.0,0.0,6.0,"AggressiveTackler, HighPressure, LowTempoController, Opportunistic",1
2015-2016_Swansea_Tottenham,2015-2016,8,Swansea,Tottenham,D,4,30.0,11.0,5.0,0.0,5.0,"RiskTaker, HighPressure, ChaosInducer",1
2015-2016_Chelsea_Aston Villa,2015-2016,9,Chelsea,Aston Villa,H,2,17.0,8.0,4.0,0.0,4.0,"Disciplined, LowTempoController",0
2015-2016_Crystal Palace_West Ham,2015-2016,9,Crystal Palace,West Ham,A,4,30.0,10.0,4.0,1.0,6.0,"AggressiveTackler, RiskTaker, HighPressure, ChaosInducer",1
2015-2016_Everton_Man United,2015-2016,9,Everton,Man United,A,3,22.0,8.0,4.0,0.0,4.0,"LowTempoController, ChaosInducer",0
2015-2016_Man City_Bournemouth,2015-2016,9,Man City,Bournemouth,H,6,20.0,8.0,3.0,0.0,3.0,"RiskTaker, ChaosInducer",1
2015-2016_Southampton_Leicester,2015-2016,9,Southampton,Leicester,D,4,40.0,13.0,2.0,0.0,2.0,"RiskTaker, HighPressure, Disciplined",0
2015-2016_Tottenham_Liverpool,2015-2016,9,Tottenham,Liverpool,D,0,25.0,14.0,3.0,0.0,3.0,"HighPressure, LowTempoController",0
2015-2016_Watford_Arsenal,2015-2016,9,Watford,Arsenal,A,3,25.0,12.0,3.0,0.0,3.0,"LowTempoController, HighPressure",0
2015-2016_West Brom_Sunderland,2015-2016,9,West Brom,Sunderland,H,1,17.0,6.0,4.0,0.0,4.0,"LowTempoController, RiskTaker",0
2015-2016_Newcastle_Norwich,2015-2016,9,Newcastle,Norwich,H,8,29.0,10.0,2.0,0.0,2.0,"RiskTaker, HighPressure, ChaosInducer, Disciplined",1
2015-2016_Swansea_Stoke,2015-2016,9,Swansea,Stoke,A,1,23.0,3.0,4.0,0.0,4.0,"RiskTaker, Disciplined",0
2015-2016_Arsenal_Everton,2015-2016,10,Arsenal,Everton,H,3,30.0,12.0,2.0,1.0,4.0,"RiskTaker, HighPressure",0
2015-2016_Aston Villa_Swansea,2015-2016,10,Aston Villa,Swansea,A,3,20.0,10.0,5.0,0.0,5.0,"ChaosInducer, AggressiveTackler",1
2015-2016_Leicester_Crystal Palace,2015-2016,10,Leicester,Crystal Palace,H,1,21.0,5.0,4.0,0.0,4.0,"DirectPlay, HighPressure",0
2015-2016_Norwich_West Brom,2015-2016,10,Norwich,West Brom,A,1,23.0,16.0,3.0,0.0,3.0,"HighPressure, LowTempoController",0
2015-2016_Stoke_Watford,2015-2016,10,Stoke,Watford,A,2,25.0,16.0,4.0,0.0,4.0,"HighPressure, LowTempoController",0
2015-2016_West Ham_Chelsea,2015-2016,10,West Ham,Chelsea,H,3,20.0,11.0,6.0,1.0,8.0,"AggressiveTackler, ChaosInducer, LowTempoController",0
2015-2016_Bournemouth_Tottenham,2015-2016,10,Bournemouth,Tottenham,A,6,25.0,9.0,1.0,0.0,1.0,"RiskTaker, Disciplined",0
2015-2016_Liverpool_Southampton,2015-2016,10,Liverpool,Southampton,D,2,23.0,17.0,1.0,1.0,3.0,"HighPressure, LowTempoController",0
2015-2016_Man United_Man City,2015-2016,10,Man United,Man City,D,0,12.0,10.0,4.0,0.0,4.0,"LowTempoController, Disciplined",0
2015-2016_Sunderland_Newcastle,2015-2016,10,Sunderland,Newcastle,H,3,30.0,11.0,2.0,1.0,4.0,"RiskTaker, HighPressure",0
2015-2016_Chelsea_Liverpool,2015-2016,11,Chelsea,Liverpool,A,4,24.0,8.0,5.0,0.0,5.0,"RiskTaker, ChaosInducer",1
2015-2016_Crystal Palace_Man United,2015-2016,11,Crystal Palace,Man United,D,0,15.0,10.0,6.0,0.0,6.0,"AggressiveTackler, LowTempoController",0
2015-2016_Man City_Norwich,2015-2016,11,Man City,Norwich,H,3,26.0,16.0,4.0,1.0,6.0,"AggressiveTackler, HighPressure, ChaosInducer, LowTempoController",1
2015-2016_Newcastle_Stoke,2015-2016,11,Newcastle,Stoke,D,0,24.0,15.0,4.0,0.0,4.0,"HighPressure, LowTempoController",0
2015-2016_Swansea_Arsenal,2015-2016,11,Swansea,Arsenal,A,3,23.0,8.0,2.0,0.0,2.0,"Disciplined, HighPressure",0
2015-2016_Watford_West Ham,2015-2016,11,Watford,West Ham,H,2,28.0,9.0,3.0,1.0,5.0,"Opportunistic, AggressiveTackler",1
2015-2016_West Brom_Leicester,2015-2016,11,West Brom,Leicester,A,5,27.0,10.0,2.0,0.0,2.0,"RiskTaker, Disciplined",0
2015-2016_Everton_Sunderland,2015-2016,11,Everton,Sunderland,H,8,32.0,7.0,5.0,0.0,5.0,"RiskTaker, ChaosInducer",1
2015-2016_Southampton_Bournemouth,2015-2016,11,Southampton,Bournemouth,H,2,27.0,10.0,2.0,1.0,4.0,"Opportunistic, Opportunistic",0
2015-2016_Tottenham_Aston Villa,2015-2016,11,Tottenham,Aston Villa,H,4,30.0,7.0,3.0,0.0,3.0,"RiskTaker, LowTempoController",0
2015-2016_Bournemouth_Newcastle,2015-2016,12,Bournemouth,Newcastle,A,1,22.0,16.0,4.0,0.0,4.0,"HighPressure, LowTempoController",0
2015-2016_Leicester_Watford,2015-2016,12,Leicester,Watford,H,3,20.0,6.0,1.0,0.0,1.0,"Disciplined, LowTempoController",0
2015-2016_Man United_West Brom,2015-2016,12,Man United,West Brom,H,2,17.0,6.0,4.0,1.0,6.0,"AggressiveTackler, DirectPlay",0
2015-2016_Norwich_Swansea,2015-2016,12,Norwich,Swansea,H,1,17.0,7.0,1.0,0.0,1.0,"Disciplined, AggressiveTackler",0
2015-2016_Stoke_Chelsea,2015-2016,12,Stoke,Chelsea,H,1,27.0,10.0,4.0,0.0,4.0,"Opportunistic, Disciplined",0
2015-2016_Sunderland_Southampton,2015-2016,12,Sunderland,Southampton,A,1,20.0,21.0,4.0,0.0,4.0,"HighPressure, LowTempoController",0
2015-2016_West Ham_Everton,2015-2016,12,West Ham,Everton,D,2,29.0,8.0,3.0,0.0,3.0,"Opportunistic, DirectPlay",0
2015-2016_Arsenal_Tottenham,2015-2016,12,Arsenal,Tottenham,D,2,24.0,13.0,1.0,0.0,1.0,"HighPressure, Disciplined, LowTempoController",0
2015-2016_Aston Villa_Man City,2015-2016,12,Aston Villa,Man City,D,0,16.0,11.0,2.0,0.0,2.0,"Disciplined, LowTempoController",0
2015-2016_Liverpool_Crystal Palace,2015-2016,12,Liverpool,Crystal Palace,A,3,31.0,20.0,3.0,0.0,3.0,"RiskTaker, HighPressure, LowTempoController",0
2015-2016_Chelsea_Norwich,2015-2016,13,Chelsea,Norwich,H,1,25.0,11.0,5.0,0.0,5.0,"AggressiveTackler, ChaosInducer",1
2015-2016_Everton_Aston Villa,2015-2016,13,Everton,Aston Villa,H,4,26.0,5.0,0.0,0.0,0.0,"RiskTaker, Disciplined",0
2015-2016_Man City_Liverpool,2015-2016,13,Man City,Liverpool,A,5,25.0,16.0,3.0,0.0,3.0,"RiskTaker, HighPressure, ChaosInducer, LowTempoController",1
2015-2016_Newcastle_Leicester,2015-2016,13,Newcastle,Leicester,A,3,27.0,13.0,5.0,0.0,5.0,"RiskTaker, HighPressure, ChaosInducer",1
2015-2016_Southampton_Stoke,2015-2016,13,Southampton,Stoke,A,1,32.0,10.0,2.0,0.0,2.0,"HighPressure, Disciplined, Opportunistic",0
2015-2016_Swansea_Bournemouth,2015-2016,13,Swansea,Bournemouth,D,4,27.0,9.0,5.0,0.0,5.0,"RiskTaker, ChaosInducer",1
2015-2016_Watford_Man United,2015-2016,13,Watford,Man United,A,3,23.0,14.0,3.0,0.0,3.0,"HighPressure, LowTempoController",0
2015-2016_West Brom_Arsenal,2015-2016,13,West Brom,Arsenal,H,3,15.0,8.0,5.0,0.0,5.0,"ChaosInducer, LowTempoController",0
2015-2016_Tottenham_West Ham,2015-2016,13,Tottenham,West Ham,H,5,32.0,13.0,4.0,0.0,4.0,"RiskTaker, HighPressure, ChaosInducer",1
2015-2016_Crystal Palace_Sunderland,2015-2016,13,Crystal Palace,Sunderland,A,1,31.0,13.0,4.0,0.0,4.0,"HighPressure, Opportunistic",0
2015-2016_Aston Villa_Watford,2015-2016,14,Aston Villa,Watford,A,5,26.0,20.0,5.0,0.0,5.0,"RiskTaker, HighPressure, ChaosInducer, LowTempoController",1
2015-2016_Bournemouth_Everton,2015-2016,14,Bournemouth,Everton,D,6,30.0,15.0,2.0,0.0,2.0,"RiskTaker, HighPressure, ChaosInducer, Disciplined",1
2015-2016_Crystal Palace_Newcastle,2015-2016,14,Crystal Palace,Newcastle,H,6,26.0,12.0,2.0,0.0,2.0,"RiskTaker, HighPressure, ChaosInducer, Disciplined",1
2015-2016_Leicester_Man United,2015-2016,14,Leicester,Man United,D,2,17.0,9.0,1.0,0.0,1.0,"Disciplined, LowTempoController",0
2015-2016_Man City_Southampton,2015-2016,14,Man City,Southampton,H,4,28.0,10.0,3.0,0.0,3.0,"RiskTaker, RiskTaker",0
2015-2016_Sunderland_Stoke,2015-2016,14,Sunderland,Stoke,H,2,25.0,14.0,2.0,1.0,4.0,"HighPressure, LowTempoController",0
2015-2016_Liverpool_Swansea,2015-2016,14,Liverpool,Swansea,H,1,18.0,15.0,4.0,0.0,4.0,"LowTempoController, DirectPlay",0
2015-2016_Norwich_Arsenal,2015-2016,14,Norwich,Arsenal,D,2,19.0,9.0,2.0,0.0,2.0,"Disciplined, DirectPlay",0
2015-2016_Tottenham_Chelsea,2015-2016,14,Tottenham,Chelsea,D,0,14.0,8.0,6.0,0.0,6.0,"AggressiveTackler, LowTempoController",0
2015-2016_West Ham_West Brom,2015-2016,14,West Ham,West Brom,D,2,24.0,7.0,2.0,0.0,2.0,"Disciplined, Disciplined",0
2015-2016_Arsenal_Sunderland,2015-2016,15,Arsenal,Sunderland,H,4,27.0,5.0,2.0,0.0,2.0,"RiskTaker, Disciplined",0
2015-2016_Chelsea_Bournemouth,2015-2016,15,Chelsea,Bournemouth,A,1,34.0,15.0,3.0,0.0,3.0,"HighPressure, Opportunistic",0
2015-2016_Man United_West Ham,2015-2016,15,Man United,West Ham,D,0,30.0,8.0,1.0,0.0,1.0,"Disciplined, Opportunistic",0
2015-2016_Southampton_Aston Villa,2015-2016,15,Southampton,Aston Villa,D,2,32.0,14.0,3.0,0.0,3.0,"HighPressure, Opportunistic",0
2015-2016_Stoke_Man City,2015-2016,15,Stoke,Man City,H,2,18.0,7.0,1.0,0.0,1.0,"Disciplined, HighPressure",0
2015-2016_Swansea_Leicester,2015-2016,15,Swansea,Leicester,A,3,26.0,11.0,5.0,0.0,5.0,"ChaosInducer, ChaosInducer",1
2015-2016_Watford_Norwich,2015-2016,15,Watford,Norwich,H,2,20.0,5.0,6.0,0.0,6.0,"AggressiveTackler, Disciplined",0
2015-2016_West Brom_Tottenham,2015-2016,15,West Brom,Tottenham,D,2,20.0,9.0,5.0,0.0,5.0,"AggressiveTackler, AggressiveTackler",0
2015-2016_Newcastle_Liverpool,2015-2016,15,Newcastle,Liverpool,H,2,16.0,9.0,4.0,0.0,4.0,"LowTempoController, AggressiveTackler",0
2015-2016_Everton_Crystal Palace,2015-2016,15,Everton,Crystal Palace,D,2,33.0,19.0,3.0,0.0,3.0,"HighPressure, LowTempoController, Opportunistic",0
2015-2016_Bournemouth_Man United,2015-2016,16,Bournemouth,Man United,H,3,22.0,12.0,3.0,0.0,3.0,"LowTempoController, Opportunistic",0
2015-2016_Crystal Palace_Southampton,2015-2016,16,Crystal Palace,Southampton,H,1,27.0,13.0,0.0,0.0,0.0,"HighPressure, Disciplined, Opportunistic",0
2015-2016_Man City_Swansea,2015-2016,16,Man City,Swansea,H,3,26.0,10.0,4.0,0.0,4.0,"AggressiveTackler, HighPressure",1
2015-2016_Norwich_Everton,2015-2016,16,Norwich,Everton,D,2,24.0,9.0,1.0,0.0,1.0,"Disciplined, ChaosInducer",0
2015-2016_Sunderland_Watford,2015-2016,16,Sunderland,Watford,A,1,27.0,11.0,1.0,0.0,1.0,"Disciplined, Opportunistic",0
2015-2016_West Ham_Stoke,2015-2016,16,West Ham,Stoke,D,0,34.0,18.0,3.0,0.0,3.0,"HighPressure, Opportunistic",0
2015-2016_Aston Villa_Arsenal,2015-2016,16,Aston Villa,Arsenal,A,2,26.0,10.0,0.0,0.0,0.0,"Disciplined, LowTempoController",0
2015-2016_Liverpool_West Brom,2015-2016,16,Liverpool,West Brom,D,4,32.0,8.0,0.0,0.0,0.0,"RiskTaker, HighPressure, Disciplined",0
2015-2016_Tottenham_Newcastle,2015-2016,16,Tottenham,Newcastle,A,3,28.0,8.0,4.0,0.0,4.0,"RiskTaker, RiskTaker",1
2015-2016_Leicester_Chelsea,2015-2016,16,Leicester,Chelsea,H,3,20.0,9.0,2.0,0.0,2.0,"Disciplined, HighPressure",0
2015-2016_Chelsea_Sunderland,2015-2016,17,Chelsea,Sunderland,H,4,28.0,4.0,4.0,0.0,4.0,"RiskTaker, ChaosInducer",1
2015-2016_Everton_Leicester,2015-2016,17,Everton,Leicester,A,5,23.0,12.0,3.0,0.0,3.0,"RiskTaker, ChaosInducer",1
2015-2016_Man United_Norwich,2015-2016,17,Man United,Norwich,A,3,17.0,11.0,2.0,0.0,2.0,"Disciplined, LowTempoController",0
2015-2016_Newcastle_Aston Villa,2015-2016,17,Newcastle,Aston Villa,D,2,18.0,10.0,4.0,0.0,4.0,"LowTempoController, HighPressure",0
2015-2016_Southampton_Tottenham,2015-2016,17,Southampton,Tottenham,A,2,24.0,11.0,2.0,0.0,2.0,"Disciplined, Opportunistic",0
2015-2016_Stoke_Crystal Palace,2015-2016,17,Stoke,Crystal Palace,A,3,38.0,10.0,2.0,0.0,2.0,"RiskTaker, HighPressure, Disciplined",0
2015-2016_West Brom_Bournemouth,2015-2016,17,West Brom,Bournemouth,A,3,22.0,12.0,3.0,2.0,7.0,"AggressiveTackler, ChaosInducer, LowTempoController",0
2015-2016_Swansea_West Ham,2015-2016,17,Swansea,West Ham,D,0,32.0,17.0,1.0,0.0,1.0,"HighPressure, Disciplined, Opportunistic",0
2015-2016_Watford_Liverpool,2015-2016,17,Watford,Liverpool,H,3,18.0,16.0,1.0,0.0,1.0,"Disciplined, LowTempoController",0
2015-2016_Arsenal_Man City,2015-2016,17,Arsenal,Man City,H,3,28.0,12.0,2.0,0.0,2.0,"RiskTaker, HighPressure, Disciplined",0
2015-2016_Aston Villa_West Ham,2015-2016,18,Aston Villa,West Ham,D,2,25.0,15.0,6.0,0.0,6.0,"AggressiveTackler, HighPressure, LowTempoController",1
2015-2016_Bournemouth_Crystal Palace,2015-2016,18,Bournemouth,Crystal Palace,D,0,18.0,17.0,1.0,0.0,1.0,"HighPressure, Disciplined, LowTempoController",0
2015-2016_Chelsea_Watford,2015-2016,18,Chelsea,Watford,D,4,29.0,13.0,5.0,0.0,5.0,"RiskTaker, HighPressure, ChaosInducer",1
2015-2016_Liverpool_Leicester,2015-2016,18,Liverpool,Leicester,H,1,32.0,13.0,3.0,0.0,3.0,"HighPressure, Opportunistic",0
2015-2016_Man City_Sunderland,2015-2016,18,Man City,Sunderland,H,5,30.0,6.0,2.0,0.0,2.0,"RiskTaker, Disciplined",0
2015-2016_Newcastle_Everton,2015-2016,18,Newcastle,Everton,A,1,30.0,8.0,4.0,0.0,4.0,"Opportunistic, LowTempoController",0
2015-2016_Southampton_Arsenal,2015-2016,18,Southampton,Arsenal,H,4,22.0,7.0,1.0,0.0,1.0,"Disciplined, LowTempoController",0
2015-2016_Stoke_Man United,2015-2016,18,Stoke,Man United,H,2,24.0,13.0,3.0,0.0,3.0,"HighPressure, LowTempoController",0
2015-2016_Swansea_West Brom,2015-2016,18,Swansea,West Brom,H,1,16.0,7.0,4.0,0.0,4.0,"RiskTaker, RiskTaker",0
2015-2016_Tottenham_Norwich,2015-2016,18,Tottenham,Norwich,H,3,26.0,13.0,3.0,0.0,3.0,"HighPressure, LowTempoController",0
2015-2016_Arsenal_Bournemouth,2015-2016,19,Arsenal,Bournemouth,H,2,23.0,12.0,2.0,0.0,2.0,"Disciplined, AggressiveTackler",0
2015-2016_Crystal Palace_Swansea,2015-2016,19,Crystal Palace,Swansea,D,0,15.0,11.0,5.0,0.0,5.0,"LowTempoController, HighPressure",0
2015-2016_Everton_Stoke,2015-2016,19,Everton,Stoke,A,7,23.0,8.0,3.0,0.0,3.0,"RiskTaker, ChaosInducer",1
2015-2016_Man United_Chelsea,2015-2016,19,Man United,Chelsea,D,0,20.0,8.0,6.0,0.0,6.0,"AggressiveTackler, Disciplined",0
2015-2016_Norwich_Aston Villa,2015-2016,19,Norwich,Aston Villa,H,2,15.0,10.0,7.0,0.0,7.0,"AggressiveTackler, ChaosInducer, LowTempoController",0
